,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
1454,CHEMBL1643663,Cc1cc([C@@H]2C3CCC(C[C@@H]2c2ccc(F)cc2)S3)on1,active,303.402,4.657420000000004,0.0,3.0,8.154901959985743
1455,CHEMBL1643664,Cc1cc([C@@H]2C3CCC(C[C@@H]2c2ccc(Cl)cc2)S3)on1,active,319.857,5.171720000000004,0.0,3.0,8.142667503568731
1456,CHEMBL1643665,Cc1cc([C@@H]2C3CCC(C[C@@H]2c2ccc(Br)cc2)S3)on1,active,364.30800000000005,5.280820000000004,0.0,3.0,7.853871964321762
1457,CHEMBL1643666,Cc1cc([C@@H]2C3CCC(C[C@@H]2c2ccc(Cl)c(Cl)c2)S3)on1,active,354.302,5.825120000000004,0.0,3.0,7.361510743045363
1458,CHEMBL1643667,c1ccc(-c2cc(C3C4CCC(C[C@@H]3c3ccccc3)S4)on2)cc1,active,347.483,5.876900000000005,0.0,3.0,6.804100347590766
1459,CHEMBL1643668,Fc1ccc([C@H]2CC3CCC(S3)C2c2cc(-c3ccccc3)no2)cc1,active,365.47300000000007,6.016000000000005,0.0,3.0,7.309803919971486
1460,CHEMBL1643669,Clc1ccc([C@H]2CC3CCC(S3)C2c2cc(-c3ccccc3)no2)cc1Cl,active,416.37300000000005,7.183700000000004,0.0,3.0,6.570247719997592
1464,CHEMBL1642890,N[C@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,active,292.20900000000006,4.398800000000003,1.0,1.0,6.455931955649724
1465,CHEMBL1642891,N[C@@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1,active,292.20900000000006,4.398800000000003,1.0,1.0,6.38933983691012
1466,CHEMBL1642892,N[C@@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,active,292.20900000000006,4.398800000000003,1.0,1.0,6.048662481204082
1467,CHEMBL1642893,N[C@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1,active,292.20900000000006,4.398800000000003,1.0,1.0,6.756961951313706
1468,CHEMBL1642894,CN[C@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,active,306.236,4.659500000000003,1.0,1.0,6.943095148663527
1469,CHEMBL1642895,CN[C@@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1,active,306.236,4.659500000000003,1.0,1.0,7.2076083105017466
1470,CHEMBL1642896,CN[C@@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,active,306.236,4.659500000000003,1.0,1.0,6.55129368009492
1471,CHEMBL1642897,CN[C@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1,active,306.236,4.659500000000003,1.0,1.0,7.142667503568732
1472,CHEMBL1642898,CN(C)[C@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,active,320.26300000000003,5.001700000000004,0.0,1.0,6.342944147142896
1473,CHEMBL1642899,CN(C)[C@@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1,active,320.26300000000003,5.001700000000004,0.0,1.0,6.7544873321858505
1474,CHEMBL1642900,CN(C)[C@@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,active,320.26300000000003,5.001700000000004,0.0,1.0,6.5638373529592435
1475,CHEMBL1642901,CN(C)[C@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1,active,320.26300000000003,5.001700000000004,0.0,1.0,6.496209316942819
1477,CHEMBL1642903,NC[C@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1,active,306.236,4.646400000000003,1.0,1.0,6.954677021213342
1480,CHEMBL1642906,CNC[C@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,active,320.26300000000003,4.907100000000004,1.0,1.0,6.903089986991944
1481,CHEMBL1642907,CNC[C@@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1,active,320.26300000000003,4.907100000000004,1.0,1.0,6.987162775294828
1482,CHEMBL1642908,CNC[C@@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,active,320.26300000000003,4.907100000000004,1.0,1.0,6.954677021213342
1483,CHEMBL1642909,CNC[C@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1,active,320.26300000000003,4.907100000000004,1.0,1.0,6.315154638355588
1484,CHEMBL1642910,CN(C)C[C@@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,active,334.2900000000001,5.249300000000005,0.0,1.0,6.478861916295964
1485,CHEMBL1642911,CN(C)C[C@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,active,334.2900000000001,5.249300000000005,0.0,1.0,6.4698003017969175
1486,CHEMBL1642912,NCC[C@@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,active,320.26300000000003,5.036500000000004,1.0,1.0,7.494850021680094
1487,CHEMBL1642913,NCC[C@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1,active,320.26300000000003,5.036500000000004,1.0,1.0,7.301029995663981
1488,CHEMBL1642914,CN[C@H]1CCc2ccccc2[C@@H]1c1ccc(Cl)c(Cl)c1,active,306.236,4.659500000000004,1.0,1.0,7.040958607678906
1489,CHEMBL1642915,CN[C@@H]1CCc2ccccc2[C@@H]1c1ccc(Cl)c(Cl)c1,active,306.236,4.659500000000004,1.0,1.0,6.252588192113577
1490,CHEMBL1642916,CN[C@@H]1CCc2ccccc2[C@H]1c1ccc(Cl)c(Cl)c1,active,306.236,4.659500000000004,1.0,1.0,6.673664139071248
1491,CHEMBL1642917,CN[C@H]1CCc2ccccc2[C@H]1c1ccc(Cl)c(Cl)c1,active,306.236,4.659500000000004,1.0,1.0,5.791558643561433
1492,CHEMBL528995,Clc1ccc(C23CNCC2C3)cc1Cl,active,228.12199999999999,2.854300000000001,1.0,1.0,7.017728766960431
1493,CHEMBL528995,Clc1ccc(C23CNCC2C3)cc1Cl,active,228.12199999999999,2.854300000000001,1.0,1.0,7.107905397309519
1494,CHEMBL273575,CN1Cc2c(N)cccc2C(c2ccccc2)C1,active,238.334,2.8461000000000016,1.0,2.0,7.519993057042849
1495,CHEMBL1641697,COC(=O)[C@H](c1cccc(I)c1)[C@H]1CCCCN1Cc1ccccc1N=[N+]=[N-],active,490.34500000000025,5.544300000000004,0.0,4.0,5.569280112136718
1496,CHEMBL1641696,COC(=O)[C@H](c1cccc(I)c1)[C@H]1CCCCN1Cc1cccc(N=[N+]=[N-])c1,active,490.34500000000025,5.544300000000004,0.0,4.0,5.334700500500103
1498,CHEMBL1641694,COC(=O)[C@H](c1ccc(I)cc1)[C@H]1CCCCN1Cc1ccccc1N=[N+]=[N-],active,490.3450000000003,5.544300000000004,0.0,4.0,5.909389292171594
1499,CHEMBL1641693,COC(=O)[C@H](c1ccc(I)cc1)[C@H]1CCCCN1Cc1cccc(N=[N+]=[N-])c1,active,490.3450000000003,5.544300000000004,0.0,4.0,5.098759697926691
1500,CHEMBL1641692,COC(=O)[C@H](c1ccc(I)cc1)[C@H]1CCCCN1Cc1ccc(N=[N+]=[N-])cc1,active,490.3450000000003,5.544300000000004,0.0,4.0,5.558461961297839
1501,CHEMBL1641691,COC(=O)[C@H](c1cccc(I)c1)[C@H]1CCCCN1,active,359.2070000000001,2.6898999999999997,1.0,3.0,7.853871964321762
1502,CHEMBL1253735,COC(=O)[C@H](c1ccc(I)cc1)[C@H]1CCCCN1,active,359.20700000000016,2.6898999999999997,1.0,3.0,7.958607314841775
1503,CHEMBL827,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1,active,233.31099999999995,2.0852999999999997,1.0,3.0,6.806875401645538
1504,CHEMBL1642897,CN[C@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1,active,306.236,4.659500000000003,1.0,1.0,7.142667503568732
1507,CHEMBL1643511,CNC1CCN(c2ccc(Cl)c(Cl)c2)c2ccccc21,active,307.22400000000005,4.795700000000004,1.0,2.0,7.4089353929735005
1509,CHEMBL1643513,CN[C@@H]1CCN(c2ccc(Cl)c(Cl)c2)c2ccccc21,active,307.22400000000005,4.795700000000004,1.0,2.0,8.096910013008056
1512,CHEMBL1643516,CN(C)C1Cc2ccccc2N(c2ccc(Cl)c(Cl)c2)C1,active,321.2510000000001,4.617800000000004,0.0,2.0,6.913640169325252
1513,CHEMBL1643517,CNC1Cc2ccccc2N(c2ccc(Cl)c(Cl)c2)C1,active,307.22400000000005,4.275600000000003,1.0,2.0,6.752026733638194
1514,CHEMBL1641622,N[C@H]1Cc2ccccc2N(c2ccc(Cl)c(Cl)c2)C1,active,293.197,4.014900000000003,1.0,2.0,6.3325470471100465
1515,CHEMBL1643518,CN[C@H]1Cc2ccccc2N(c2ccc(Cl)c(Cl)c2)C1,active,307.22400000000005,4.275600000000003,1.0,2.0,7.0
1516,CHEMBL1643519,CN(C)[C@H]1Cc2ccccc2N(c2ccc(Cl)c(Cl)c2)C1,active,321.2510000000001,4.617800000000004,0.0,2.0,6.510041520575165
1519,CHEMBL1644472,CN1[C@H]2CC[C@@H]1C[C@@H](Oc1ccccc1)C2,active,217.312,2.6906000000000008,0.0,2.0,6.359518563029578
1520,CHEMBL1644473,Clc1ccc(O[C@H]2C[C@@H]3CC[C@H](C2)N3)cc1,active,237.72999999999996,3.001800000000001,1.0,2.0,5.64569943765464
1521,CHEMBL1644474,Clc1cccc(O[C@H]2C[C@@H]3CC[C@H](C2)N3)c1,active,237.72999999999996,3.0018000000000002,1.0,2.0,6.42021640338319
1522,CHEMBL1644475,Clc1ccccc1O[C@H]1C[C@@H]2CC[C@H](C1)N2,active,237.72999999999996,3.001800000000001,1.0,2.0,5.880084589742009
1523,CHEMBL1644476,Brc1cccc(O[C@H]2C[C@@H]3CC[C@H](C2)N3)c1,active,282.1809999999999,3.110900000000001,1.0,2.0,6.696803942579511
1525,CHEMBL1644478,Fc1cccc(O[C@H]2C[C@@H]3CC[C@H](C2)N3)c1,active,221.27499999999998,2.4875000000000007,1.0,2.0,6.1249387366083
1526,CHEMBL1644479,Cc1cccc(O[C@H]2C[C@@H]3CC[C@H](C2)N3)c1,active,217.31199999999998,2.6568200000000006,1.0,2.0,5.614930223668066
1527,CHEMBL1644480,O=[N+]([O-])c1cccc(O[C@H]2C[C@@H]3CC[C@H](C2)N3)c1,active,248.28199999999995,2.2565999999999997,1.0,4.0,5.696803942579511
1528,CHEMBL1644481,FC(F)(F)c1cccc(O[C@H]2C[C@@H]3CC[C@H](C2)N3)c1,active,271.2819999999999,3.3672000000000013,1.0,2.0,5.413300198375951
1529,CHEMBL1644482,COc1cccc(O[C@H]2C[C@@H]3CC[C@H](C2)N3)c1,active,233.31099999999995,2.357,1.0,3.0,5.556737012541305
1530,CHEMBL1644483,N#Cc1cccc(O[C@H]2C[C@@H]3CC[C@H](C2)N3)c1,active,228.29499999999996,2.2200800000000003,1.0,3.0,5.852632892206214
1532,CHEMBL1644601,Brc1cc(O[C@H]2C[C@@H]3CC[C@H](C2)N3)cc(-c2ccccc2)c1,inactive,358.27900000000005,4.777900000000003,1.0,2.0,5.0
1533,CHEMBL1644602,Clc1cc(O[C@H]2C[C@@H]3CC[C@H](C2)N3)cc(-c2ccccc2)c1,inactive,313.828,4.668800000000003,1.0,2.0,5.273354279759088
1535,CHEMBL1644604,N#Cc1cc(O[C@H]2C[C@@H]3CC[C@H](C2)N3)cc(-c2ccccc2)c1,active,304.393,3.8870800000000028,1.0,3.0,5.019996628416254
1536,CHEMBL1644605,N#Cc1cc(O[C@H]2C[C@@H]3CC[C@H](C2)N3)nc(-c2ccccc2)c1,active,305.381,3.2820800000000014,1.0,4.0,5.0
1537,CHEMBL1644606,N#Cc1ccc(-c2cccc(O[C@H]3C[C@@H]4CC[C@H](C3)N4)c2)cc1,active,304.3929999999999,3.887080000000002,1.0,3.0,6.761953896871205
1538,CHEMBL1644607,N#Cc1cccc(-c2cccc(O[C@H]3C[C@@H]4CC[C@H](C3)N4)c2)c1,active,304.393,3.887080000000002,1.0,3.0,6.317854923626168
1539,CHEMBL1644608,N#Cc1ccccc1-c1cccc(O[C@H]2C[C@@H]3CC[C@H](C2)N3)c1,active,304.393,3.8870800000000028,1.0,3.0,5.0933417823284
1540,CHEMBL1644609,N#Cc1ccccc1-c1cccc(O[C@H]2C[C@@H]3CC[C@H](C2)N3)n1,active,305.381,3.2820800000000014,1.0,4.0,5.0
1541,CHEMBL1644610,N#Cc1cc(O[C@H]2C[C@@H]3CC[C@H](C2)N3)nc(-c2ccccc2C#N)c1,active,330.391,3.153760000000001,1.0,5.0,5.0
1542,CHEMBL281594,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,active,450.5730000000001,5.3212000000000055,0.0,3.0,8.142667503568731
1543,CHEMBL1683874,CN(C)CC1(c2ccc(Cl)c(Cl)c2)CCCCC1,active,286.2460000000001,4.756900000000004,0.0,1.0,9.0
1544,CHEMBL1683875,CCN(C)CC1(c2ccc(Cl)c(Cl)c2)CCCCC1,active,300.27300000000014,5.147000000000005,0.0,1.0,9.0
1545,CHEMBL1683899,CN(C)CC1(c2cccc3ccccc23)CCCCC1,active,267.41599999999994,4.603300000000004,0.0,1.0,9.0
1546,CHEMBL1683873,Clc1ccc(C2(CNC3CC3)CCCCC2)cc1Cl,active,298.25699999999995,4.947300000000004,1.0,1.0,8.698970004336019
1547,CHEMBL1683877,Clc1ccc(C2(CN3CCCC3)CCCCC2)cc1Cl,active,312.2839999999999,5.291100000000005,0.0,1.0,8.698970004336019
1548,CHEMBL1683879,Clc1ccc(C2(CN3CCOCC3)CCCCC2)cc1Cl,active,328.2829999999999,4.527500000000004,0.0,2.0,8.698970004336019
1549,CHEMBL1683902,CN(C)CC1(c2ccc3ccccc3c2)CCCCC1,active,267.416,4.603300000000004,0.0,1.0,8.522878745280337
1550,CHEMBL1683872,CCNCC1(c2ccc(Cl)c(Cl)c2)CCCCC1,active,286.2460000000001,4.804800000000004,1.0,1.0,8.397940008672037
1551,CHEMBL1683882,CN(C)CC1(c2ccc(Cl)c(Cl)c2)CCCC1,active,272.21900000000005,4.366800000000004,0.0,1.0,8.045757490560675
1552,CHEMBL1683889,CN(C)CC1(c2ccc(F)c(Cl)c2)CCCCC1,active,269.79099999999994,4.242600000000004,0.0,1.0,7.958607314841775
1553,CHEMBL1683878,Clc1ccc(C2(CN3CCCCC3)CCCCC2)cc1Cl,active,326.3109999999999,5.681200000000005,0.0,1.0,7.920818753952375
1554,CHEMBL1683888,CN(C)CC1(c2ccc(Cl)c(F)c2)CCCCC1,active,269.79099999999994,4.242600000000004,0.0,1.0,7.769551078621726
1555,CHEMBL1683870,CNCC1(c2ccc(Cl)c(Cl)c2)CCCCC1,active,272.219,4.414700000000003,1.0,1.0,7.6777807052660805
1556,CHEMBL1683884,CN(C)CC1(c2ccc(Cl)cc2)CCCCC1,active,251.80099999999993,4.103500000000004,0.0,1.0,7.585026652029182
1557,CHEMBL1683886,CN(C)CC1(c2cccc(Cl)c2)CCCCC1,active,251.8009999999999,4.103500000000004,0.0,1.0,7.376750709602099
1559,CHEMBL1683881,NCC1(c2ccc(Cl)c(Cl)c2)CCCCCC1,inactive,272.219,4.544100000000003,1.0,1.0,7.1249387366083
1560,CHEMBL1683883,CN(C)CC1(c2ccc(Cl)c(Cl)c2)CCC1,inactive,258.192,3.9767000000000037,0.0,1.0,7.086186147616283
1561,CHEMBL1683900,NCC1(c2ccc3ccccc3c2)CCCCC1,inactive,239.3619999999999,4.0004000000000035,1.0,1.0,7.080921907623926
1562,CHEMBL1683901,CNCC1(c2ccc3ccccc3c2)CCCCC1,active,253.38899999999992,4.261100000000003,1.0,1.0,7.045757490560675
1563,CHEMBL1683894,CN(C)CC1(c2ccc(F)cc2)CCCCC1,active,235.34599999999992,3.5892000000000026,0.0,1.0,6.903089986991944
1564,CHEMBL1683871,NCC1(c2ccc(Cl)c(Cl)c2)CCCCC1,active,258.19199999999995,4.154000000000003,1.0,1.0,6.823908740944319
1565,CHEMBL1683890,CNCC1(c2ccc(F)c(Cl)c2)CCCCC1,active,255.76399999999992,3.900400000000003,1.0,1.0,6.769551078621726
1566,CHEMBL1681810,CN(C)CC1(c2ccc(C(F)(F)F)cc2)CCCCC1,active,285.353,4.468900000000004,0.0,1.0,6.5718652059712115
1570,CHEMBL1683896,CN(C)CC1(c2cccc(C(F)(F)F)c2)CCCCC1,active,285.353,4.468900000000004,0.0,1.0,6.204119982655925
1574,CHEMBL1683898,CNCC1(c2cccc3ccccc23)CCCCC1,inactive,253.38899999999992,4.261100000000003,1.0,1.0,5.750312572194699
1576,CHEMBL1683897,NCC1(c2cccc3ccccc23)CCCCC1,inactive,239.3619999999999,4.0004000000000035,1.0,1.0,5.218747405751544
1578,CHEMBL1683880,CN1CCN(CC2(c3ccc(Cl)c(Cl)c3)CCCCC2)CC1,active,341.32600000000025,4.442700000000004,0.0,2.0,9.0
1580,CHEMBL1683870,CNCC1(c2ccc(Cl)c(Cl)c2)CCCCC1,active,272.219,4.414700000000003,1.0,1.0,7.6777807052660805
1581,CHEMBL1683901,CNCC1(c2ccc3ccccc3c2)CCCCC1,active,253.38899999999992,4.261100000000003,1.0,1.0,7.045757490560675
1588,CHEMBL1684048,CC(C)CC(N(C)C)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,active,342.3540000000002,6.171600000000006,0.0,1.0,6.455931955649724
1590,CHEMBL1684050,CC(N)C1(c2ccc3ccccc3c2)CCCCC1,active,253.38899999999992,4.388900000000003,1.0,1.0,6.920818753952375
1592,CHEMBL1684052,CC(N)C1(c2ccc(OC(C)(C)C)cc2)CCCCC1,active,275.436,4.413000000000005,1.0,2.0,5.818156412055227
1594,CHEMBL1684054,CC(N)C1(c2ccc(-c3ccccc3)cc2)CCCCC1,inactive,279.427,4.902700000000004,1.0,1.0,6.275724130399211
1595,CHEMBL1684055,CC(N(C)C)C1(c2ccc3ccccc3c2)CCCCC1,active,281.44300000000004,4.991800000000005,0.0,1.0,7.142667503568732
1597,CHEMBL1684042,CC(N)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,inactive,272.219,4.542500000000003,1.0,1.0,6.113509274827518
1598,CHEMBL1684045,CNC(C)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,active,286.2460000000001,4.803200000000004,1.0,1.0,6.522878745280337
1599,CHEMBL1684045,CNC(C)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,active,286.2460000000001,4.803200000000004,1.0,1.0,7.522878745280337
1600,CHEMBL1684047,CC(N(C)C)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,active,300.27300000000014,5.145400000000005,0.0,1.0,7.443697499232712
1601,CHEMBL1684047,CC(N(C)C)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,active,300.27300000000014,5.145400000000005,0.0,1.0,6.657577319177793
1607,CHEMBL1684055,CC(N(C)C)C1(c2ccc3ccccc3c2)CCCCC1,active,281.44300000000004,4.991800000000005,0.0,1.0,6.853871964321762
1609,CHEMBL1172928,C[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(Cl)c1,active,255.745,2.2720000000000002,2.0,3.0,6.657577319177793
1615,CHEMBL1765600,CCCN1[C@@H](C)[C@](O)(c2cccc(Cl)c2)OCC1(C)C,active,297.826,3.394400000000002,1.0,3.0,7.214670164989233
1617,CHEMBL1173597,CCC[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(Cl)c1,inactive,283.799,3.052200000000002,2.0,3.0,8.221848749616356
1619,CHEMBL1813306,CN1C[C@@H]2CCCC[C@]2(c2ccc(Cl)cc2Cl)C1,active,284.2300000000001,4.366800000000004,0.0,1.0,5.889999848866887
1622,CHEMBL1813310,COc1ccc([C@]23CCCC[C@H]2CN(C)C3)cc1,active,245.36599999999996,3.0686000000000018,0.0,2.0,6.0
1623,CHEMBL1813311,COc1ccc([C@]23CCCC[C@H]2CN(C)C3)cc1OC,inactive,275.392,3.0772000000000013,0.0,3.0,5.010000098195094
1624,CHEMBL1813312,CN1C[C@@H]2CCCC[C@]2(c2cccc3ccccc23)C1,active,265.4000000000001,4.213200000000003,0.0,1.0,5.879998925531604
1627,CHEMBL1813315,CN1C[C@@H]2CCCC[C@]2(c2ccc(Cl)c(Cl)c2)C1,inactive,284.2300000000001,4.366800000000004,0.0,1.0,7.849857838151442
1628,CHEMBL1813316,CCN1C[C@H]2CCCC[C@@]2(c2ccc(Cl)c(Cl)c2)C1,active,298.25700000000006,4.756900000000005,0.0,1.0,7.599980364934842
1631,CHEMBL1813318,CN1C[C@H]2CCCC[C@@]2(c2cccc3ccccc23)C1,inactive,265.4000000000001,4.213200000000003,0.0,1.0,5.6099998081597775
1634,CHEMBL1813471,Clc1ccc([C@]23CCCC[C@H]2CNC3)cc1Cl,active,270.203,4.024600000000002,1.0,1.0,6.69000807121882
1640,CHEMBL1813475,Clc1ccc([C@@]23CCC[C@@H]2CNC3)cc1Cl,inactive,256.176,3.634500000000002,1.0,1.0,6.909988975992853
1642,CHEMBL1813477,c1ccc2cc([C@@]34CCC[C@@H]3CNC4)ccc2c1,inactive,237.34599999999998,3.480900000000002,1.0,1.0,7.519993057042849
1644,CHEMBL1813479,CN1C[C@@H]2CCC[C@]2(c2ccc(F)c(F)c2)C1,inactive,237.29299999999998,2.948100000000001,0.0,1.0,5.550000451689026
1648,CHEMBL1813483,CN1C[C@@H]2CCC[C@]2(c2ccc3ccccc3c2)C1,active,251.37300000000002,3.823100000000003,0.0,1.0,7.0
1650,CHEMBL1813484,CN1C[C@H]2CCC[C@@]2(c2ccc(Cl)c(Cl)c2)C1,inactive,270.20300000000003,3.9767000000000037,0.0,1.0,6.83000246293343
1651,CHEMBL1813483,CN1C[C@@H]2CCC[C@]2(c2ccc3ccccc3c2)C1,active,251.37300000000002,3.823100000000003,0.0,1.0,6.740000204918113
1653,CHEMBL1813486,CN1C[C@@H]2CCCC[C@]2(Cc2ccc(Cl)c(Cl)c2)C1,active,298.25700000000006,4.657900000000005,0.0,1.0,6.309998953116936
1656,CHEMBL1813489,Clc1ccc(C[C@@]23CCCC[C@@H]2CNC3)cc1Cl,active,284.22999999999996,4.315700000000003,1.0,1.0,6.799998134593398
1658,CHEMBL1812750,COC(=O)[C@@H]1[C@H]2CC[C@@H](C[C@H]1c1ccc(C)c(F)c1)N2,active,277.33899999999994,2.5312200000000002,1.0,3.0,8.193820026016112
1659,CHEMBL1812749,COC(=O)[C@H]1[C@H](c2ccc(Cl)c(C)c2)C[C@@H]2CC[C@H]1N2C,active,307.821,3.3877200000000025,0.0,3.0,8.522878745280337
1662,CHEMBL1812746,COC(=O)[C@H]1[C@@H](c2ccc(Cl)c(C)c2)C[C@@H]2CC[C@H]1N2,inactive,293.794,3.0455200000000007,1.0,3.0,8.638272163982407
1663,CHEMBL1812745,COC(=O)[C@H]1[C@@H](c2ccc(Cl)c(C)c2)C[C@@H]2CC[C@H]1N2C,inactive,307.821,3.3877200000000025,0.0,3.0,8.698970004336019
1667,CHEMBL1812741,CCc1cc([C@H]2[C@@H](c3ccc(C)cc3)C[C@@H]3CC[C@H]2N3C)on1,active,310.441,4.279320000000003,0.0,3.0,9.1249387366083
1669,CHEMBL1812739,Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2C(=O)OC(C)C)N3C)cc1,active,301.43,3.512920000000002,0.0,3.0,9.080921907623926
1670,CHEMBL894,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,active,239.746,3.2993000000000023,1.0,2.0,6.181774106386045
1671,CHEMBL1829335,C[C@@H]1CCCN1CCCOc1ccc(-c2ccc(=O)[nH]n2)cc1,active,313.401,2.6901,1.0,4.0,5.026872146400302
1680,CHEMBL1830875,CNC[C@H](CCN1c2ccccc2N(c2ccccc2)S1(=O)=O)OC,active,361.46700000000016,2.5140000000000002,1.0,4.0,5.985059650207063
1681,CHEMBL1082458,CNC[C@@H](O)CCN1c2ccccc2N(c2ccccc2F)S1(=O)=O,active,365.4300000000001,1.9989999999999994,2.0,4.0,5.675100502947687
1682,CHEMBL1830885,O=S1(=O)N(CC[C@@H]2CNCCO2)c2ccccc2N1c1ccccc1F,active,377.4410000000001,2.4071000000000007,1.0,4.0,5.6595558851598815
1683,CHEMBL1830887,O=S1(=O)N(CC[C@@H]2CNCCO2)c2ccccc2N1c1ccc(F)cc1,active,377.4410000000001,2.4071000000000007,1.0,4.0,6.675717544702307
1684,CHEMBL1830888,O=S1(=O)N(CC[C@@H]2CNCCO2)c2ccccc2N1c1ccc(F)cc1F,active,395.4310000000001,2.5462000000000007,1.0,4.0,5.690369832574102
1685,CHEMBL221753,CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1.[Cl-],active,448.0910000000001,3.0764000000000014,0.0,2.0,5.864867348623225
1687,CHEMBL135,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,inactive,272.3879999999999,3.6092000000000026,2.0,2.0,4.826493229791896
1689,CHEMBL418971,CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,active,228.291,3.423700000000002,2.0,2.0,4.720903670252398
1690,CHEMBL290106,Oc1c(Cl)cc(Cl)cc1Sc1cc(Cl)cc(Cl)c1O,active,356.057,5.862600000000001,2.0,3.0,5.6613443344213
1692,CHEMBL1255834,CC(N)Cc1c[nH]c2ccc(OCc3cccs3)cc12,active,286.4,3.698100000000002,2.0,3.0,5.571120414148381
1693,CHEMBL1201203,CN1[C@H]2CC[C@@H]1C[C@H](OC(c1ccccc1)c1ccccc1)C2,active,307.43700000000007,4.417800000000004,0.0,2.0,6.614393726401688
1694,CHEMBL296419,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,active,458.58100000000024,5.351300000000005,1.0,5.0,6.000869458712629
1695,CHEMBL153062,CCCCCCCCCc1ccc(O)cc1,active,220.35600000000002,4.685300000000005,1.0,1.0,5.782779344355482
1696,CHEMBL195437,CCCCCCCCc1ccc(O)cc1,active,206.32900000000004,4.295200000000005,1.0,1.0,5.07104115911917
1697,CHEMBL633,CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,active,645.3190000000002,6.936200000000007,0.0,4.0,5.601192269796735
1699,CHEMBL1629810,CC(O)COC[C@@H]1O[C@H]2O[C@H]3[C@H](COCC(C)O)O[C@@H](O[C@H]4[C@H](COCC(C)O)O[C@@H](O[C@H]5[C@H](COCC(C)O)O[C@@H](O[C@H]6[C@H](COCC(C)O)OC[C@@H](O[C@H]7[C@H](COCC(C)O)O[C@@H](O[C@H]8[C@H](COCC(C)O)O[C@@H](O[C@H]9[C@H](COCC(C)O)O[C@@H](O[C@@H]1[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H]9O)[C@@H](O)[C@@H]8O)[C@@H](O)[C@@H]7O)[C@@H]6O)[C@@H](O)[C@@H]5O)[C@@H](O)[C@@H]4O)[C@@H](O)[C@@H]3O,active,1745.7690000000014,-13.484000000000014,23.0,47.0,5.772884917410875
1700,CHEMBL1289,Clc1cc(Cl)c(OCC#CI)cc1Cl,active,361.39300000000003,4.421500000000001,0.0,1.0,5.705754283861881
1701,CHEMBL305660,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,inactive,469.6690000000001,7.217600000000008,0.0,3.0,7.005682847330363
