molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
CHEMBL1224227,CNCCC(c1ccc2ccccc2c1)n1ncnn1,1240.0,inactive
CHEMBL1082723,C[C@H]1Cc2c([nH]c3cc(Cl)c(F)cc23)[C@@]2(N1)C(=O)Nc1ccc(Cl)cc12,10000.0,inactive
CHEMBL1275709,CN(C)[C@@H]1CC[C@H](c2c[nH]c3ccc(C#N)cc23)C1,6900.0,active
CHEMBL1275791,CN(C)[C@H]1CC[C@@H](c2c[nH]c3ccc(F)cc23)C1,2100.0,active
CHEMBL1278088,Nn1c(CCCCN2CCN(c3ccc4ccccc4n3)CC2)nc2c(c1=O)CCCC2,1000.0,active
CHEMBL370805,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,670.0,active
CHEMBL1643642,Cc1cc(C2=C(c3ccccc3)CC3CCC2S3)on1,2000.0,active
CHEMBL1643643,Cc1cc(C2=C(c3ccc(F)cc3)CC3CCC2S3)on1,1000.0,active
CHEMBL1643644,Cc1cc(C2=C(c3ccc(Cl)cc3)CC3CCC2S3)on1,155.0,active
CHEMBL1643645,Cc1cc(C2=C(c3ccc(Br)cc3)CC3CCC2S3)on1,139.0,active
CHEMBL1643646,Cc1cc(C2=C(c3ccc(Cl)c(Cl)c3)CC3CCC2S3)on1,69.2,active
CHEMBL1643647,c1ccc(C2=C(c3cc(-c4ccccc4)no3)C3CCC(C2)S3)cc1,5000.0,active
CHEMBL1643648,Fc1ccc(C2=C(c3cc(-c4ccccc4)no3)C3CCC(C2)S3)cc1,2000.0,active
CHEMBL1643649,Clc1ccc(C2=C(c3cc(-c4ccccc4)no3)C3CCC(C2)S3)cc1,66.5,active
CHEMBL1643650,Brc1ccc(C2=C(c3cc(-c4ccccc4)no3)C3CCC(C2)S3)cc1,126.0,active
CHEMBL1643651,Clc1ccc(C2=C(c3cc(-c4ccccc4)no3)C3CCC(C2)S3)cc1Cl,332.0,active
CHEMBL1643652,Cc1cc([C@@H]2C3CCC(C[C@H]2c2ccccc2)S3)on1,65.0,active
CHEMBL1643653,Cc1cc([C@@H]2C3CCC(C[C@H]2c2ccc(F)cc2)S3)on1,22.0,active
CHEMBL1643654,Cc1cc([C@@H]2C3CCC(C[C@H]2c2ccc(Cl)cc2)S3)on1,32.7,active
CHEMBL1643655,Cc1cc([C@@H]2C3CCC(C[C@H]2c2ccc(Br)cc2)S3)on1,46.6,active
CHEMBL1643656,Cc1cc([C@@H]2C3CCC(C[C@H]2c2ccc(Cl)c(Cl)c2)S3)on1,101.3,active
CHEMBL1643657,c1ccc(-c2cc(C3C4CCC(C[C@H]3c3ccccc3)S4)on2)cc1,1000.0,active
CHEMBL1643658,Fc1ccc([C@@H]2CC3CCC(S3)C2c2cc(-c3ccccc3)no2)cc1,456.0,active
CHEMBL1643659,Clc1ccc([C@@H]2CC3CCC(S3)C2c2cc(-c3ccccc3)no2)cc1,130.0,active
CHEMBL1643660,Brc1ccc([C@@H]2CC3CCC(S3)C2c2cc(-c3ccccc3)no2)cc1,238.0,active
CHEMBL1643661,Clc1ccc([C@@H]2CC3CCC(S3)C2c2cc(-c3ccccc3)no2)cc1Cl,497.0,active
CHEMBL1643662,Cc1cc([C@@H]2C3CCC(C[C@@H]2c2ccccc2)S3)on1,12.0,active
CHEMBL1643663,Cc1cc([C@@H]2C3CCC(C[C@@H]2c2ccc(F)cc2)S3)on1,7.0,active
CHEMBL1643664,Cc1cc([C@@H]2C3CCC(C[C@@H]2c2ccc(Cl)cc2)S3)on1,7.2,active
CHEMBL1643665,Cc1cc([C@@H]2C3CCC(C[C@@H]2c2ccc(Br)cc2)S3)on1,14.0,active
CHEMBL1643666,Cc1cc([C@@H]2C3CCC(C[C@@H]2c2ccc(Cl)c(Cl)c2)S3)on1,43.5,active
CHEMBL1643667,c1ccc(-c2cc(C3C4CCC(C[C@@H]3c3ccccc3)S4)on2)cc1,157.0,active
CHEMBL1643668,Fc1ccc([C@H]2CC3CCC(S3)C2c2cc(-c3ccccc3)no2)cc1,49.0,active
CHEMBL1643669,Clc1ccc([C@H]2CC3CCC(S3)C2c2cc(-c3ccccc3)no2)cc1Cl,269.0,active
CHEMBL1214060,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(C)cc1)N2C/C=C/CF,2.4,intermediate
CHEMBL1643896,CN1[C@H]2CC[C@@H]1[C@@H](C(=O)N1CCCC1)[C@@H](c1ccc(I)cc1)C2,0.37,intermediate
CHEMBL809,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,310.0,intermediate
CHEMBL1642890,N[C@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,350.0,active
CHEMBL1642891,N[C@@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1,408.0,active
CHEMBL1642892,N[C@@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,894.0,active
CHEMBL1642893,N[C@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1,175.0,active
CHEMBL1642894,CN[C@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,114.0,active
CHEMBL1642895,CN[C@@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1,62.0,active
CHEMBL1642896,CN[C@@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,281.0,active
CHEMBL1642897,CN[C@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1,72.0,active
CHEMBL1642898,CN(C)[C@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,454.0,active
CHEMBL1642899,CN(C)[C@@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1,176.0,active
CHEMBL1642900,CN(C)[C@@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,273.0,active
CHEMBL1642901,CN(C)[C@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1,319.0,active
CHEMBL1642902,NC[C@@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,11.0,intermediate
CHEMBL1642903,NC[C@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1,111.0,active
CHEMBL1642904,NC[C@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,45.0,intermediate
CHEMBL1642905,NC[C@@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1,92.0,intermediate
CHEMBL1642906,CNC[C@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,125.0,active
CHEMBL1642907,CNC[C@@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1,103.0,active
CHEMBL1642908,CNC[C@@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,111.0,active
CHEMBL1642909,CNC[C@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1,484.0,active
CHEMBL1642910,CN(C)C[C@@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,332.0,active
CHEMBL1642911,CN(C)C[C@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,339.0,active
CHEMBL1642912,NCC[C@@H]1Cc2ccccc2[C@H](c2ccc(Cl)c(Cl)c2)C1,32.0,active
CHEMBL1642913,NCC[C@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1,50.0,active
CHEMBL1642914,CN[C@H]1CCc2ccccc2[C@@H]1c1ccc(Cl)c(Cl)c1,91.0,active
CHEMBL1642915,CN[C@@H]1CCc2ccccc2[C@@H]1c1ccc(Cl)c(Cl)c1,559.0,active
CHEMBL1642916,CN[C@@H]1CCc2ccccc2[C@H]1c1ccc(Cl)c(Cl)c1,212.0,active
CHEMBL1642917,CN[C@H]1CCc2ccccc2[C@H]1c1ccc(Cl)c(Cl)c1,1616.0,active
CHEMBL528995,Clc1ccc(C23CNCC2C3)cc1Cl,96.0,active
CHEMBL528995,Clc1ccc(C23CNCC2C3)cc1Cl,78.0,active
CHEMBL273575,CN1Cc2c(N)cccc2C(c2ccccc2)C1,30.2,active
CHEMBL1641697,COC(=O)[C@H](c1cccc(I)c1)[C@H]1CCCCN1Cc1ccccc1N=[N+]=[N-],2696.0,active
CHEMBL1641696,COC(=O)[C@H](c1cccc(I)c1)[C@H]1CCCCN1Cc1cccc(N=[N+]=[N-])c1,4627.0,active
CHEMBL1641695,COC(=O)[C@H](c1cccc(I)c1)[C@H]1CCCCN1Cc1ccc(N=[N+]=[N-])cc1,1828.0,intermediate
CHEMBL1641694,COC(=O)[C@H](c1ccc(I)cc1)[C@H]1CCCCN1Cc1ccccc1N=[N+]=[N-],1232.0,active
CHEMBL1641693,COC(=O)[C@H](c1ccc(I)cc1)[C@H]1CCCCN1Cc1cccc(N=[N+]=[N-])c1,7966.0,active
CHEMBL1641692,COC(=O)[C@H](c1ccc(I)cc1)[C@H]1CCCCN1Cc1ccc(N=[N+]=[N-])cc1,2764.0,active
CHEMBL1641691,COC(=O)[C@H](c1cccc(I)c1)[C@H]1CCCCN1,14.0,active
CHEMBL1253735,COC(=O)[C@H](c1ccc(I)cc1)[C@H]1CCCCN1,11.0,active
CHEMBL827,COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1,156.0,active
CHEMBL1642897,CN[C@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1,72.0,active
CHEMBL1643509,NC1CCN(c2ccc(Cl)c(Cl)c2)c2ccccc21,246.0,intermediate
CHEMBL1643510,CN(C)C1CCN(c2ccc(Cl)c(Cl)c2)c2ccccc21,5033.0,intermediate
CHEMBL1643511,CNC1CCN(c2ccc(Cl)c(Cl)c2)c2ccccc21,39.0,active
CHEMBL1643512,N[C@@H]1CCN(c2ccc(Cl)c(Cl)c2)c2ccccc21,12.0,intermediate
CHEMBL1643513,CN[C@@H]1CCN(c2ccc(Cl)c(Cl)c2)c2ccccc21,8.0,active
CHEMBL1643514,CN(C)[C@@H]1CCN(c2ccc(Cl)c(Cl)c2)c2ccccc21,16.0,intermediate
CHEMBL1643515,NC1Cc2ccccc2N(c2ccc(Cl)c(Cl)c2)C1,605.0,intermediate
CHEMBL1643516,CN(C)C1Cc2ccccc2N(c2ccc(Cl)c(Cl)c2)C1,122.0,active
CHEMBL1643517,CNC1Cc2ccccc2N(c2ccc(Cl)c(Cl)c2)C1,177.0,active
CHEMBL1641622,N[C@H]1Cc2ccccc2N(c2ccc(Cl)c(Cl)c2)C1,465.0,active
CHEMBL1643518,CN[C@H]1Cc2ccccc2N(c2ccc(Cl)c(Cl)c2)C1,100.0,active
CHEMBL1643519,CN(C)[C@H]1Cc2ccccc2N(c2ccc(Cl)c(Cl)c2)C1,309.0,active
CHEMBL1644470,c1ccc(-c2cccc(O[C@H]3C[C@@H]4CC[C@H](C3)N4)n2)cc1,10000.0,intermediate
CHEMBL1644471,c1ccc(O[C@H]2C[C@@H]3CC[C@H](C2)N3)cc1,737.0,intermediate
CHEMBL1644472,CN1[C@H]2CC[C@@H]1C[C@@H](Oc1ccccc1)C2,437.0,active
CHEMBL1644473,Clc1ccc(O[C@H]2C[C@@H]3CC[C@H](C2)N3)cc1,2261.0,active
CHEMBL1644474,Clc1cccc(O[C@H]2C[C@@H]3CC[C@H](C2)N3)c1,380.0,active
CHEMBL1644475,Clc1ccccc1O[C@H]1C[C@@H]2CC[C@H](C1)N2,1318.0,active
CHEMBL1644476,Brc1cccc(O[C@H]2C[C@@H]3CC[C@H](C2)N3)c1,201.0,active
CHEMBL1644477,Ic1cccc(O[C@H]2C[C@@H]3CC[C@H](C2)N3)c1,804.0,intermediate
CHEMBL1644478,Fc1cccc(O[C@H]2C[C@@H]3CC[C@H](C2)N3)c1,750.0,active
CHEMBL1644479,Cc1cccc(O[C@H]2C[C@@H]3CC[C@H](C2)N3)c1,2427.0,active
CHEMBL1644480,O=[N+]([O-])c1cccc(O[C@H]2C[C@@H]3CC[C@H](C2)N3)c1,2010.0,active
CHEMBL1644481,FC(F)(F)c1cccc(O[C@H]2C[C@@H]3CC[C@H](C2)N3)c1,3861.0,active
CHEMBL1644482,COc1cccc(O[C@H]2C[C@@H]3CC[C@H](C2)N3)c1,2775.0,active
CHEMBL1644483,N#Cc1cccc(O[C@H]2C[C@@H]3CC[C@H](C2)N3)c1,1404.0,active
CHEMBL1644600,FC(F)(F)c1cc(O[C@H]2C[C@@H]3CC[C@H](C2)N3)cc(-c2ccccc2)c1,10000.0,intermediate
CHEMBL1644601,Brc1cc(O[C@H]2C[C@@H]3CC[C@H](C2)N3)cc(-c2ccccc2)c1,10000.0,inactive
CHEMBL1644602,Clc1cc(O[C@H]2C[C@@H]3CC[C@H](C2)N3)cc(-c2ccccc2)c1,5329.0,inactive
CHEMBL1644603,Fc1cc(O[C@H]2C[C@@H]3CC[C@H](C2)N3)cc(-c2ccccc2)c1,8710.0,intermediate
CHEMBL1644604,N#Cc1cc(O[C@H]2C[C@@H]3CC[C@H](C2)N3)cc(-c2ccccc2)c1,9550.0,active
CHEMBL1644605,N#Cc1cc(O[C@H]2C[C@@H]3CC[C@H](C2)N3)nc(-c2ccccc2)c1,10000.0,active
CHEMBL1644606,N#Cc1ccc(-c2cccc(O[C@H]3C[C@@H]4CC[C@H](C3)N4)c2)cc1,173.0,active
CHEMBL1644607,N#Cc1cccc(-c2cccc(O[C@H]3C[C@@H]4CC[C@H](C3)N4)c2)c1,481.0,active
CHEMBL1644608,N#Cc1ccccc1-c1cccc(O[C@H]2C[C@@H]3CC[C@H](C2)N3)c1,8066.0,active
CHEMBL1644609,N#Cc1ccccc1-c1cccc(O[C@H]2C[C@@H]3CC[C@H](C2)N3)n1,10000.0,active
CHEMBL1644610,N#Cc1cc(O[C@H]2C[C@@H]3CC[C@H](C2)N3)nc(-c2ccccc2C#N)c1,10000.0,active
CHEMBL281594,Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1,7.2,active
CHEMBL1683874,CN(C)CC1(c2ccc(Cl)c(Cl)c2)CCCCC1,1.0,active
CHEMBL1683875,CCN(C)CC1(c2ccc(Cl)c(Cl)c2)CCCCC1,1.0,active
CHEMBL1683899,CN(C)CC1(c2cccc3ccccc23)CCCCC1,1.0,active
CHEMBL1683873,Clc1ccc(C2(CNC3CC3)CCCCC2)cc1Cl,2.0,active
CHEMBL1683877,Clc1ccc(C2(CN3CCCC3)CCCCC2)cc1Cl,2.0,active
CHEMBL1683879,Clc1ccc(C2(CN3CCOCC3)CCCCC2)cc1Cl,2.0,active
CHEMBL1683902,CN(C)CC1(c2ccc3ccccc3c2)CCCCC1,3.0,active
CHEMBL1683872,CCNCC1(c2ccc(Cl)c(Cl)c2)CCCCC1,4.0,active
CHEMBL1683882,CN(C)CC1(c2ccc(Cl)c(Cl)c2)CCCC1,9.0,active
CHEMBL1683889,CN(C)CC1(c2ccc(F)c(Cl)c2)CCCCC1,11.0,active
CHEMBL1683878,Clc1ccc(C2(CN3CCCCC3)CCCCC2)cc1Cl,12.0,active
CHEMBL1683888,CN(C)CC1(c2ccc(Cl)c(F)c2)CCCCC1,17.0,active
CHEMBL1683870,CNCC1(c2ccc(Cl)c(Cl)c2)CCCCC1,21.0,active
CHEMBL1683884,CN(C)CC1(c2ccc(Cl)cc2)CCCCC1,26.0,active
CHEMBL1683886,CN(C)CC1(c2cccc(Cl)c2)CCCCC1,42.0,active
CHEMBL1683891,CN(C)CC1(c2ccc(F)c(F)c2)CCCCC1,57.0,intermediate
CHEMBL1683881,NCC1(c2ccc(Cl)c(Cl)c2)CCCCCC1,75.0,inactive
CHEMBL1683883,CN(C)CC1(c2ccc(Cl)c(Cl)c2)CCC1,82.0,inactive
CHEMBL1683900,NCC1(c2ccc3ccccc3c2)CCCCC1,83.0,inactive
CHEMBL1683901,CNCC1(c2ccc3ccccc3c2)CCCCC1,90.0,active
CHEMBL1683894,CN(C)CC1(c2ccc(F)cc2)CCCCC1,125.0,active
CHEMBL1683871,NCC1(c2ccc(Cl)c(Cl)c2)CCCCC1,150.0,active
CHEMBL1683890,CNCC1(c2ccc(F)c(Cl)c2)CCCCC1,170.0,active
CHEMBL1681810,CN(C)CC1(c2ccc(C(F)(F)F)cc2)CCCCC1,268.0,active
CHEMBL1683895,CN(C)CC1(c2ccccc2)CCCCC1,384.0,intermediate
CHEMBL1683885,CNCC1(c2ccc(Cl)cc2)CCCCC1,395.0,intermediate
CHEMBL1683893,CN(C)CC1(c2cccc(F)c2)CCCCC1,546.0,intermediate
CHEMBL1683896,CN(C)CC1(c2cccc(C(F)(F)F)c2)CCCCC1,625.0,active
CHEMBL1683904,CNCC1(c2ccc(-c3ccccc3)cc2)CCCCC1,739.0,intermediate
CHEMBL1683887,CNCC1(c2cccc(Cl)c2)CCCCC1,884.0,intermediate
CHEMBL1683903,NCC1(c2ccc(-c3ccccc3)cc2)CCCCC1,996.0,intermediate
CHEMBL1683898,CNCC1(c2cccc3ccccc23)CCCCC1,1777.0,inactive
CHEMBL1683892,CNCC1(c2ccc(F)c(F)c2)CCCCC1,3639.0,intermediate
CHEMBL1683897,NCC1(c2cccc3ccccc23)CCCCC1,6043.0,inactive
CHEMBL1683876,CCN(CC)CC1(c2ccc(Cl)c(Cl)c2)CCCCC1,1.0,intermediate
CHEMBL1683880,CN1CCN(CC2(c3ccc(Cl)c(Cl)c3)CCCCC2)CC1,1.0,active
CHEMBL1683905,NCC1(c2cccs2)CCCCC1,10.0,intermediate
CHEMBL1683870,CNCC1(c2ccc(Cl)c(Cl)c2)CCCCC1,21.0,active
CHEMBL1683901,CNCC1(c2ccc3ccccc3c2)CCCCC1,90.0,active
CHEMBL1684042,CC(N)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,69.0,intermediate
CHEMBL1684043,CCC(N)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,29.0,intermediate
CHEMBL1684044,CC(C)CC(N)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,1.0,intermediate
CHEMBL1684045,CNC(C)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,86.0,intermediate
CHEMBL1684046,CNC(CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,9.0,intermediate
CHEMBL1684047,CC(N(C)C)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,64.0,intermediate
CHEMBL1684048,CC(C)CC(N(C)C)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,350.0,active
CHEMBL1684049,CC(N)C1(c2cccc3ccccc23)CCCCC1,4000.0,intermediate
CHEMBL1684050,CC(N)C1(c2ccc3ccccc3c2)CCCCC1,120.0,active
CHEMBL1684051,CC(N)C1(c2ccc(OC(F)(F)F)cc2)CCCCC1,2300.0,intermediate
CHEMBL1684052,CC(N)C1(c2ccc(OC(C)(C)C)cc2)CCCCC1,1520.0,active
CHEMBL1684053,CC(N)C1(c2cccs2)CCCCC1,1000.0,intermediate
CHEMBL1684054,CC(N)C1(c2ccc(-c3ccccc3)cc2)CCCCC1,530.0,inactive
CHEMBL1684055,CC(N(C)C)C1(c2ccc3ccccc3c2)CCCCC1,72.0,active
CHEMBL1684042,CC(N)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,180.0,intermediate
CHEMBL1684042,CC(N)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,770.0,inactive
CHEMBL1684045,CNC(C)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,300.0,active
CHEMBL1684045,CNC(C)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,30.0,active
CHEMBL1684047,CC(N(C)C)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,36.0,active
CHEMBL1684047,CC(N(C)C)C1(c2ccc(Cl)c(Cl)c2)CCCCC1,220.0,active
CHEMBL1684050,CC(N)C1(c2ccc3ccccc3c2)CCCCC1,66.0,intermediate
CHEMBL1684050,CC(N)C1(c2ccc3ccccc3c2)CCCCC1,110.0,intermediate
CHEMBL1684056,CNC(C)C1(c2ccc3ccccc3c2)CCCCC1,63.0,intermediate
CHEMBL1684056,CNC(C)C1(c2ccc3ccccc3c2)CCCCC1,100.0,intermediate
CHEMBL1684055,CC(N(C)C)C1(c2ccc3ccccc3c2)CCCCC1,28.0,intermediate
CHEMBL1684055,CC(N(C)C)C1(c2ccc3ccccc3c2)CCCCC1,140.0,active
CHEMBL273575,CN1Cc2c(N)cccc2C(c2ccccc2)C1,31.62,intermediate
CHEMBL1172928,C[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(Cl)c1,220.0,active
CHEMBL1172929,C[C@H]1NC(C)(C)CO[C@]1(O)c1cccc(Cl)c1,1600.0,intermediate
CHEMBL1173275,C[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(F)c1,61.0,intermediate
CHEMBL1173276,C[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(Br)c1,44.0,intermediate
CHEMBL1171260,C[C@@H]1N(C)C(C)(C)CO[C@@]1(O)c1cccc(Cl)c1,230.0,intermediate
CHEMBL1765599,CCN1[C@@H](C)[C@](O)(c2cccc(Cl)c2)OCC1(C)C,44.0,intermediate
CHEMBL1765600,CCCN1[C@@H](C)[C@](O)(c2cccc(Cl)c2)OCC1(C)C,61.0,active
CHEMBL1173772,CC[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(Cl)c1,23.0,intermediate
CHEMBL1173597,CCC[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(Cl)c1,6.0,inactive
CHEMBL1813307,CN1C[C@@H]2CCCC[C@]2(c2ccccc2)C1,1584.89,intermediate
CHEMBL1813306,CN1C[C@@H]2CCCC[C@]2(c2ccc(Cl)cc2Cl)C1,1288.25,active
CHEMBL1813308,CN1C[C@@H]2CCCC[C@]2(c2ccc(F)c(F)c2)C1,416.87,intermediate
CHEMBL1813309,COc1cccc([C@]23CCCC[C@H]2CN(C)C3)c1,3388.44,intermediate
CHEMBL1813310,COc1ccc([C@]23CCCC[C@H]2CN(C)C3)cc1,1000.0,active
CHEMBL1813311,COc1ccc([C@]23CCCC[C@H]2CN(C)C3)cc1OC,9772.37,inactive
CHEMBL1813312,CN1C[C@@H]2CCCC[C@]2(c2cccc3ccccc23)C1,1318.26,active
CHEMBL1813313,CN1C[C@@H]2CCCC[C@]2(c2ccc3ccccc3c2)C1,20.42,intermediate
CHEMBL1813314,CN1C[C@H]2CCCC[C@@]2(c2ccc(Cl)c(Cl)c2)C1,54.95,intermediate
CHEMBL1813315,CN1C[C@@H]2CCCC[C@]2(c2ccc(Cl)c(Cl)c2)C1,14.13,inactive
CHEMBL1813316,CCN1C[C@H]2CCCC[C@@]2(c2ccc(Cl)c(Cl)c2)C1,25.12,active
CHEMBL1813317,CCN1C[C@@H]2CCCC[C@]2(c2ccc(Cl)c(Cl)c2)C1,10.0,intermediate
CHEMBL1813312,CN1C[C@@H]2CCCC[C@]2(c2cccc3ccccc23)C1,3311.31,intermediate
CHEMBL1813318,CN1C[C@H]2CCCC[C@@]2(c2cccc3ccccc23)C1,2454.71,inactive
CHEMBL1813313,CN1C[C@@H]2CCCC[C@]2(c2ccc3ccccc3c2)C1,309.03,intermediate
CHEMBL1813470,CN1C[C@H]2CCCC[C@@]2(c2ccc3ccccc3c2)C1,61.66,intermediate
CHEMBL1813471,Clc1ccc([C@]23CCCC[C@H]2CNC3)cc1Cl,204.17,active
CHEMBL1813472,Clc1ccc([C@@]23CCCC[C@@H]2CNC3)cc1Cl,83.18,intermediate
CHEMBL1813471,Clc1ccc([C@]23CCCC[C@H]2CNC3)cc1Cl,457.09,intermediate
CHEMBL1813473,Clc1ccc([C@]23CCCC[C@@H]2CNC3)cc1Cl,1023.29,intermediate
CHEMBL1813473,Clc1ccc([C@]23CCCC[C@@H]2CNC3)cc1Cl,457.09,intermediate
CHEMBL1813474,Clc1ccc([C@]23CCC[C@H]2CNC3)cc1Cl,141.25,intermediate
CHEMBL1813475,Clc1ccc([C@@]23CCC[C@@H]2CNC3)cc1Cl,123.03,inactive
CHEMBL1813476,c1ccc2cc([C@]34CCC[C@H]3CNC4)ccc2c1,33.88,intermediate
CHEMBL1813477,c1ccc2cc([C@@]34CCC[C@@H]3CNC4)ccc2c1,30.2,inactive
CHEMBL1813478,CN1C[C@@H]2CCC[C@]2(c2ccc(Cl)c(Cl)c2)C1,67.61,intermediate
CHEMBL1813479,CN1C[C@@H]2CCC[C@]2(c2ccc(F)c(F)c2)C1,2818.38,inactive
CHEMBL1813480,COc1ccc([C@]23CCC[C@H]2CN(C)C3)cc1,10000.0,intermediate
CHEMBL1813481,COc1cccc([C@]23CCC[C@H]2CN(C)C3)c1,10000.0,intermediate
CHEMBL1813482,CN1C[C@@H]2CCC[C@]2(c2cc(Cl)cc(Cl)c2)C1,9772.37,intermediate
CHEMBL1813483,CN1C[C@@H]2CCC[C@]2(c2ccc3ccccc3c2)C1,100.0,active
CHEMBL1813478,CN1C[C@@H]2CCC[C@]2(c2ccc(Cl)c(Cl)c2)C1,47.86,intermediate
CHEMBL1813484,CN1C[C@H]2CCC[C@@]2(c2ccc(Cl)c(Cl)c2)C1,147.91,inactive
CHEMBL1813483,CN1C[C@@H]2CCC[C@]2(c2ccc3ccccc3c2)C1,181.97,active
CHEMBL1813485,CN1C[C@H]2CCC[C@@]2(c2ccc3ccccc3c2)C1,28.84,intermediate
CHEMBL1813486,CN1C[C@@H]2CCCC[C@]2(Cc2ccc(Cl)c(Cl)c2)C1,489.78,active
CHEMBL1813487,CN1C[C@H]2CCCC[C@@]2(Cc2ccc(Cl)c(Cl)c2)C1,478.63,intermediate
CHEMBL1813488,Clc1ccc(C[C@]23CCCC[C@H]2CNC3)cc1Cl,501.19,intermediate
CHEMBL1813489,Clc1ccc(C[C@@]23CCCC[C@@H]2CNC3)cc1Cl,158.49,active
CHEMBL273575,CN1Cc2c(N)cccc2C(c2ccccc2)C1,31.62,intermediate
CHEMBL1812750,COC(=O)[C@@H]1[C@H]2CC[C@@H](C[C@H]1c1ccc(C)c(F)c1)N2,6.4,active
CHEMBL1812749,COC(=O)[C@H]1[C@H](c2ccc(Cl)c(C)c2)C[C@@H]2CC[C@H]1N2C,3.0,active
CHEMBL1812748,Cc1cc([C@H]2C[C@@H]3CC[C@H]([C@H]2c2cc(-c4ccccc4)no2)N3C)ccc1Cl,15.0,intermediate
CHEMBL1812747,Cc1cc([C@H]2[C@@H](c3ccc(Cl)c(C)c3)C[C@@H]3CC[C@H]2N3C)on1,1.5,intermediate
CHEMBL1812746,COC(=O)[C@H]1[C@@H](c2ccc(Cl)c(C)c2)C[C@@H]2CC[C@H]1N2,2.3,inactive
CHEMBL1812745,COC(=O)[C@H]1[C@@H](c2ccc(Cl)c(C)c2)C[C@@H]2CC[C@H]1N2C,2.0,inactive
CHEMBL1812744,Cc1cc2nc([C@H]3[C@@H](c4ccc(Cl)cc4)C[C@@H]4CC[C@H]3N4C)[nH]c2cc1C,7.3,intermediate
CHEMBL1812743,COc1ccc(-c2cc([C@H]3[C@@H](c4ccc(Cl)cc4)C[C@@H]4CC[C@H]3N4C)on2)cc1,3.9,intermediate
CHEMBL1812742,Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2c2cc(-c4ccc(Cl)cc4)no2)N3C)cc1,11.0,intermediate
CHEMBL1812741,CCc1cc([C@H]2[C@@H](c3ccc(C)cc3)C[C@@H]3CC[C@H]2N3C)on1,0.75,active
CHEMBL1812740,Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2C(=O)OC2CCC2)N3C)cc1,4.8,intermediate
